date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:09:59	8432/8432	---M--	200	added ('OK')	image/png	etag:%222f834b0fa6d4558b3196e049ab009b4d%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/payment-itau-logo.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/payment-itau-logo.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:10:00	2003/2003	---M--	200	added ('OK')	image/png	etag:%221608ee8da8b15c69153c9c97a47e2455%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/ico-paylands.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/ico-paylands.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:10:02	3186/3186	---M--	200	added ('OK')	image/png	etag:%22db5d654f007705acc3be1e129a6dde20%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/payment-apple-pay-logo.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/payment-apple-pay-logo.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:10:02	13534/13534	---M--	200	added ('OK')	image/png	etag:%22e58699b76406d829e65b0bbac03b805c%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/payment-netpay-ico.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/payment-netpay-ico.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:10:02	740/740	---M--	200	added ('OK')	image/png	etag:%22dedfbf2a20764bc7cbe8ea5608ea0446%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/payment-bompracredito-icon.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/payment-bompracredito-icon.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:10:03	14663/14663	---M--	200	added ('OK')	image/png	etag:%220131f3a9302c8f7963922138164dcf6b%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/BoletoParceladoKoin/boleto-parcelado-koin-logo.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/BoletoParceladoKoin/boleto-parcelado-koin-logo.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:10:04	1889/1889	---M--	200	added ('OK')	image/png	etag:%22dec3556085e44287a9562fb63eeab4c2%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/nequi/payment-nequi-icon.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/nequi/payment-nequi-icon.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:10:05	14300/14300	---M--	200	added ('OK')	image/png	etag:%226e1598cad74f861a5ae8bbf97b697b97%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/payment-ico-zaincash.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/payment-ico-zaincash.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:10:05	19790/19790	---M--	200	added ('OK')	image/png	etag:%22241014bb33462a0f1378ddab539d46e8%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/payment-switch-icon.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/payment-switch-icon.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:10:06	710/710	---M--	200	added ('OK')	image/png	etag:%2250f94fe3d74241a587dff45ac75bbabc%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/payment-corresponsales-icon.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/payment-corresponsales-icon.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:10:07	2133/2133	---M--	200	added ('OK')	image/png	etag:%2215f601066defc7a52e2e09a579e0e1b4%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/payment-dimo-minilogo.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/payment-dimo-minilogo.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:10:08	20792/20792	---M--	200	added ('OK')	image/png	etag:%227bf92ee9608cf67a4552389567a4d817%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/drip/payment-drip-logo.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/drip/payment-drip-logo.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:10:08	12192/12192	---M--	200	added ('OK')	image/png	etag:%22280ae2524144b07514fc69f31e831e5b%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/payment-provu-icon.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/payment-provu-icon.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:10:08	4422/4422	---M--	200	added ('OK')	image/png	etag:%224fbe74ac4b35c978620be0b183485292%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/deuna-now/credit-card-logos.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/deuna-now/credit-card-logos.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:10:09	2797/2797	---M--	200	added ('OK')	image/png	etag:%22484b8d52c11c734fe0ea35e2400dbba7%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/99pay/payment-99pay-logo.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/99pay/payment-99pay-logo.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:10:12	14339/14339	---M--	200	added ('OK')	image/png	etag:%2279d0ecc19016e79b81c1cd2fd4b09a4e%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/servicredito/payment-servicredito.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/servicredito/payment-servicredito.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:10:12	934/934	---M--	200	added ('OK')	image/png	etag:%22318ab0d84833c63ece5a7fd79b4e3d8d%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/yuno-card/payment-card-logosimbolo.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/yuno-card/payment-card-logosimbolo.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:10:13	1035/1035	---M--	200	added ('OK')	image/png	etag:%22a6b69715c0ea047596f7c8e0c99960d4%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/yuno-bank-transfer/transfer-logo.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/yuno-bank-transfer/transfer-logo.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:10:13	37371/37371	---M--	200	added ('OK')	image/png	etag:%2235dfabd7f4bfd5e5603a125caaa1b141%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/payment-worldline-symbol.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/payment-worldline-symbol.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:10:14	686/686	---M--	200	added ('OK')	image/png	etag:%22bcba3974723969cca48b89f739c5d4d6%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/yuno-buy-now-pay-later/logo.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/yuno-buy-now-pay-later/logo.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:10:14	910/910	---M--	200	added ('OK')	image/png	etag:%22320ae1b594735e54e6c46644f9d99527%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/yuno-wallet/logo.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/yuno-wallet/logo.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:10:15	1382/1382	---M--	200	added ('OK')	image/png	etag:%222799d2f160782718401d5d422ed1d7f5%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/yuno-payment-link/logo.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/yuno-payment-link/logo.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:10:15	1018/1018	---M--	200	added ('OK')	image/png	etag:%22b3558d4b59457d586bc5e4df81dc5fee%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/yuno-ticket/logo.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/yuno-ticket/logo.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:10:15	45357/45357	---M--	200	added ('OK')	image/png	etag:%22b6a8c544cca5e66e6fc6e9d7271f9ffc%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/woovi/woovi-icon.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/woovi/woovi-icon.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:10:15	1687/1687	---M--	200	added ('OK')	image/png	etag:%2251e85dc93198adacf9daf5a1df3815c4%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/modo/modo.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/modo/modo.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:10:16	4787/4787	---M--	200	added ('OK')	image/png	etag:%2202118b3df32b818c6396d97d2ed66544%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/didipay/didipay-logo.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/didipay/didipay-logo.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:10:16	1235/1235	---M--	200	added ('OK')	image/png	etag:%22e15d5abda122c9a9ec58dd05600dcdee%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/kushki/kushki-ico.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/kushki/kushki-ico.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:10:20	14870/14870	---M--	200	added ('OK')	image/png	etag:%224caafba414290fbd9a236dbe0c8edd6b%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/pago-efectivo/payment-pago-efectivo-logo.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/pago-efectivo/payment-pago-efectivo-logo.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:10:22	10050/10050	---M--	200	added ('OK')	image/png	etag:%22cbdef743b7a519a0df520e71436de3ec%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/directo/payment-directo-ico.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/directo/payment-directo-ico.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:10:23	1645/1645	---M--	200	added ('OK')	image/png	etag:%22cdcb1a4888a2c9709bbcb7f34153a43b%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/yape/payment-image.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/yape/payment-image.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:10:27	56554/56554	---M--	200	added ('OK')	image/png	etag:%22dd5158dddcb52f2e8f7b18bd7eba5dd6%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/cuotealo/payment-cuotealo-icon.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/cuotealo/payment-cuotealo-icon.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:10:27	235649/235649	---M--	200	added ('OK')	image/png	etag:%2278ae8a4bfbed79a0fba78405284c8a33%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/payment-undostres.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/payment-undostres.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:10:27	69402/69402	---M--	200	added ('OK')	image/png	etag:%2220e8b7bd33957ede46040bf392bb52c7%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/powerpay/Icon-powerpay.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/powerpay/Icon-powerpay.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:10:28	34021/34021	---M--	200	added ('OK')	image/png	etag:%225971a5a1cc78b64a5126b528a1e2d79a%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/payment-paypal-bcdc-logo.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/payment-paypal-bcdc-logo.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:10:28	10747/10747	---M--	200	added ('OK')	image/png	etag:%22faecd81c9851416687d42aae125c7430%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/payment-fgts-logo.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/payment-fgts-logo.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:10:28	4375/4375	---M--	200	added ('OK')	image/png	etag:%2246791dd00494922887176b76ce3008d1%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/ico-fidelidade-bradesco.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/ico-fidelidade-bradesco.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:10:29	2732/2732	---M--	200	added ('OK')	image/png	etag:%22d84c4f2f7f12c48d691c9dd0ad203010%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/card-cvv.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/card-cvv.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:10:30	7258/7258	---M--	200	added ('OK')	image/png	etag:%220ece8da7c9b801c2510f31e764170044%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/card-flags.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/card-flags.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:10:31	4608/4608	---M--	200	added ('OK')	image/png	etag:%220c05693cf3eb1d6e4a3fbe427a313667%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/payment-paypal-title.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/payment-paypal-title.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:10:31	4334/4334	---M--	200	added ('OK')	image/png	etag:%224957b676223ca1bd8b34e834fa064488%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/payment-paypal-title-short.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/payment-paypal-title-short.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:10:31	14872/14872	---M--	200	added ('OK')	image/png	etag:%226808733e865a46ac6d25513e7755093c%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/sprite-debit-banks.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/sprite-debit-banks.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:10:31	2887/2887	---M--	200	added ('OK')	image/png	etag:%22ac795dbe01b38688b951863cb351ed6a%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/payment-paypal-landscape.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/payment-paypal-landscape.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:10:32	6111/6111	---M--	200	added ('OK')	image/png	etag:%226e956ad587efbab9e8b2b8f2448a6c07%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/payment-paypal-title-short-mex.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/payment-paypal-title-short-mex.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:10:32	4356/4356	---M--	200	added ('OK')	image/png	etag:%22d473659e9223987e13420848e1be9fd2%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/payment-safetypay-title.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/payment-safetypay-title.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:10:33	67934/67934	---M--	200	added ('OK')	image/jpeg	etag:%22e5117e940a5934a85d24de1e356a2961%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/spin-by-oxxo/spin-by-oxxo.jpg	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/spin-by-oxxo/spin-by-oxxo.jpg	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:10:34	5323/5323	---M--	200	added ('OK')	image/png	etag:%22b8c808445931528f2c006bbd4a93809b%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/payment-safetypay-icons.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/payment-safetypay-icons.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:10:34	7235/7235	---M--	200	added ('OK')	image/png	etag:%22da321deee88f07299e97997a1287c8c6%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/payment-safetypay-mex-banks.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/payment-safetypay-mex-banks.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:10:35	22041/22041	---M--	200	added ('OK')	image/png	etag:%227fe2fcac13b6c1fb7dd115d6d34fc875%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/payment-safetypay-banks.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/payment-safetypay-banks.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:10:35	1703/1703	---M--	200	added ('OK')	image/png	etag:%22991b1d9d4c2c641252d3dce748d08995%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/payment-safetypay-col-banks.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/payment-safetypay-col-banks.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:10:35	11435/11435	---M--	200	added ('OK')	image/png	etag:%2219974a34ea6c1b708b3752660deea890%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/payment-safetypay-chl-banks.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/payment-safetypay-chl-banks.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:10:36	11141/11141	---M--	200	added ('OK')	image/png	etag:%22d88dc568a51f3cfe889044e4d9078214%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/payment-safetypay-per-banks.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/payment-safetypay-per-banks.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:10:36	12144/12144	---M--	200	added ('OK')	image/png	etag:%2233ba6d9566f7389ae678a5dd16f7a7df%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/payment-safetypay-ecu-banks.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/payment-safetypay-ecu-banks.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:10:37	18204/18204	---M--	200	added ('OK')	image/png	etag:%22b99e219f566fcd918dcfac0d68081418%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/payment-safetypay-deu-banks.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/payment-safetypay-deu-banks.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:10:37	7267/7267	---M--	200	added ('OK')	image/png	etag:%22162a02ada4c8013752ad88d5f7574301%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/payment-safetypay-esp-banks.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/payment-safetypay-esp-banks.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:10:37	2449/2449	---M--	200	added ('OK')	image/gif	etag:%22d9450469e0f32336dd08279eefc14fe3%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/payment-lottery-logo-loterias.gif	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/payment-lottery-logo-loterias.gif	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:10:38	4323/4323	---M--	200	added ('OK')	image/gif	etag:%22f9bdea208b4d749bd75a166e936cb947%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/payment-lottery-logo-caixa.gif	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/payment-lottery-logo-caixa.gif	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:10:38	6715/6715	---M--	200	added ('OK')	image/gif	etag:%22801c8d77ab578e5b533bb1f8d5174a28%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/payment-lottery-logo-pichincha.gif	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/payment-lottery-logo-pichincha.gif	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:10:38	12779/12779	---M--	200	added ('OK')	image/png	etag:%22dc6a8105f6f0b726d65477d38760fed2%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/payment-lottery-mex-banks.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/payment-lottery-mex-banks.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:10:39	10366/10366	---M--	200	added ('OK')	image/png	etag:%2251e2ff31c335a5e3a66ecd98aec85e4d%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/payment-lottery-chl-banks.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/payment-lottery-chl-banks.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:10:40	8936/8936	---M--	200	added ('OK')	image/png	etag:%229686ca7581e93e768850af270b6ab435%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/payment-lottery-col-banks.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/payment-lottery-col-banks.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:10:41	2757/2757	---M--	200	added ('OK')	image/png	etag:%225d2c2333799fc10cbed999ec06aa5327%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/payment-koin-icons.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/payment-koin-icons.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:10:41	9021/9021	---M--	200	added ('OK')	image/png	etag:%22157900e45bd88f41859775817830b320%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/payment-koin-title.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/payment-koin-title.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:10:42	32719/32719	---M--	200	added ('OK')	image/png	etag:%22970e357a9f2954f2a44be372022f6eb1%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/payment-lottery-prt-banks.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/payment-lottery-prt-banks.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:10:54	71797/71797	---M--	200	added ('OK')	image/png	etag:%225611f0c836edf8b21155170faf7d9618%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/braintree-applepay/payment-braintree-apple-pay-en.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/braintree-applepay/payment-braintree-apple-pay-en.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
